customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status,normalized_price
C5637,Male,Senior,Lahore,11/29/2023,O9637,2023-09-09,Subway,Fries,Continental,3,440.0,Wallet,11,2024-12-23,497,Active,3,1/13/2025,Delivered,0.24270353302611367
C2045,Male,Adult,Karachi,6/22/2024,O6045,2023-09-09,Burger King,Sandwich,Chinese,2,1207.62,Wallet,46,2025-02-22,91,Active,2,3/13/2025,Delivered,0.7911406423034328
C4628,Female,Adult,Peshawar,3/20/2025,O8628,2023-09-09,McDonald's,Pizza,Continental,3,1147.65,Wallet,45,2025-04-15,353,Active,4,12/12/2024,Delivered,0.7482942164112457
C4407,Other,Adult,Peshawar,8/31/2023,O8407,2023-09-09,Pizza Hut,Sandwich,Continental,5,1203.99,Wallet,1,2025-04-17,106,Inactive,4,7/2/2025,Delayed,0.788547136784196
C5061,Female,Teenager,Karachi,6/30/2024,O9061,2023-09-09,McDonald's,Burger,Chinese,2,1417.09,Card,46,2025-01-01,355,Active,3,3/5/2025,Cancelled,0.9407994855856819
C4423,Male,Teenager,Karachi,6/21/2024,O8423,2023-09-09,Pizza Hut,Fries,Italian,5,1010.15,Cash,25,2025-03-08,461,Active,3,7/16/2025,Cancelled,0.6500553709856035
C2522,Other,Teenager,Peshawar,3/25/2025,O6522,2023-09-10,KFC,Sandwich,Italian,4,589.82,Cash,28,2024-12-11,162,Inactive,2,8/7/2025,Delivered,0.3497445790018934
C2161,Female,Senior,Karachi,1/20/2025,O6161,2023-09-10,KFC,Pizza,Fast Food,1,394.08,Card,1,2025-02-06,169,Inactive,4,12/14/2024,Delayed,0.209895330975601
C2167,Male,Senior,Multan,1/30/2025,O6167,2023-09-10,McDonald's,Sandwich,Italian,4,1460.35,Card,9,2025-04-19,315,Active,5,1/25/2025,Cancelled,0.971707212517415
C5088,Other,Senior,Lahore,9/25/2023,O9088,2023-09-10,Subway,Pasta,Fast Food,5,1397.42,Card,18,2024-08-27,36,Active,2,3/11/2025,Cancelled,0.9267459722073376
C3941,Other,Adult,Lahore,10/3/2023,O7941,2023-09-10,Burger King,Sandwich,Italian,3,257.86,Wallet,47,2025-01-25,327,Inactive,5,7/27/2025,Cancelled,0.11257099989283037
C2536,Female,Adult,Karachi,12/26/2023,O6536,2023-09-10,McDonald's,Burger,Fast Food,3,882.75,Wallet,16,2025-01-28,13,Active,4,10/8/2024,Delayed,0.5590326152966812
C3321,Male,Teenager,Multan,5/10/2024,O7321,2023-09-10,Burger King,Pasta,Dessert,5,689.01,Card,3,2025-03-08,189,Inactive,3,12/20/2024,Cancelled,0.4206122959311256
C1075,Male,Adult,Lahore,9/24/2023,O5075,2023-09-10,Subway,Pasta,Continental,2,1452.79,Cash,30,2024-10-06,382,Active,4,4/12/2025,Cancelled,0.9663058621798305
C5413,Other,Teenager,Islamabad,11/16/2024,O9413,2023-09-10,Subway,Pasta,Chinese,3,460.45,Card,40,2024-11-23,4,Active,4,5/3/2025,Cancelled,0.25731432858214554
C6438,Male,Senior,Lahore,1/26/2025,O10438,2023-09-10,Burger King,Pasta,Continental,3,648.85,Card,36,2025-08-19,289,Inactive,5,7/7/2025,Delivered,0.39191940842353445
C6145,Male,Senior,Multan,9/30/2023,O10145,2023-09-10,Subway,Fries,Continental,1,512.77,Cash,18,2025-01-01,434,Inactive,1,1/14/2025,Cancelled,0.29469510234701535
C6172,Other,Adult,Islamabad,8/4/2025,O10172,2023-09-11,Burger King,Burger,Italian,3,1443.13,Card,1,2024-12-04,0,Inactive,1,7/16/2025,Delayed,0.9594041367484728
C3641,Male,Adult,Karachi,3/6/2025,O7641,2023-09-11,Burger King,Sandwich,Continental,3,191.26,Card,33,2024-09-17,393,Inactive,2,5/4/2025,Cancelled,0.06498767549030116
C3998,Female,Senior,Karachi,7/3/2025,O7998,2023-09-11,Pizza Hut,Pasta,Fast Food,1,309.02,Card,2,2024-08-31,477,Active,5,3/23/2025,Cancelled,0.14912299503447288
C6266,Other,Senior,Karachi,7/16/2024,O10266,2023-09-11,Pizza Hut,Burger,Dessert,3,465.95,Card,38,2024-10-26,275,Inactive,4,10/13/2024,Cancelled,0.2612438823991712
C4699,Other,Senior,Islamabad,6/24/2025,O8699,2023-09-11,McDonald's,Pasta,Fast Food,5,749.95,Card,38,2025-03-04,84,Active,2,10/18/2024,Delayed,0.46415175222377025
C3956,Other,Teenager,Lahore,3/30/2025,O7956,2023-09-11,Pizza Hut,Pizza,Chinese,5,365.02,Cash,49,2024-09-25,296,Inactive,4,3/27/2025,Cancelled,0.18913299753509802
C6753,Other,Teenager,Multan,8/24/2024,O10753,2023-09-11,KFC,Sandwich,Dessert,5,172.45,Cash,6,2025-01-07,338,Active,5,3/13/2025,Cancelled,0.0515486014360733
C1279,Female,Teenager,Karachi,3/14/2025,O5279,2023-09-11,KFC,Sandwich,Dessert,4,167.37,Cash,24,2025-03-14,442,Inactive,3,5/3/2025,Delayed,0.04791912263780232
C2458,Female,Adult,Islamabad,2/11/2024,O6458,2023-09-11,Burger King,Fries,Fast Food,3,1442.35,Wallet,13,2025-03-07,188,Inactive,1,5/6/2025,Delayed,0.9588468545707854
C5113,Female,Adult,Peshawar,2/21/2025,O9113,2023-09-11,Burger King,Pizza,Fast Food,5,1381.09,Wallet,23,2025-04-14,193,Inactive,1,7/10/2025,Delivered,0.915078769692423
C1800,Female,Adult,Multan,10/31/2024,O5800,2023-09-11,KFC,Burger,Chinese,4,412.61,Cash,47,2025-06-19,392,Active,2,10/2/2024,Delayed,0.2231343550173258
C3333,Other,Teenager,Lahore,12/25/2023,O7333,2023-09-11,McDonald's,Burger,Dessert,5,819.6,Cash,47,2024-11-20,317,Inactive,3,2/27/2025,Delivered,0.5139141928339227
C6015,Other,Adult,Islamabad,6/6/2025,O10015,2023-09-11,Burger King,Pasta,Continental,1,1423.77,Wallet,24,2025-01-30,197,Inactive,3,7/3/2025,Cancelled,0.9455721073125424
C2280,Male,Teenager,Karachi,10/5/2024,O6280,2023-09-11,McDonald's,Burger,Chinese,1,739.3,Cash,14,2024-10-29,481,Inactive,2,11/29/2024,Cancelled,0.4565427071053477
C5166,Female,Teenager,Karachi,6/29/2024,O9166,2023-09-11,McDonald's,Pasta,Chinese,3,898.92,Cash,27,2024-12-31,169,Active,3,11/29/2024,Delivered,0.5705855035187367
C3672,Male,Adult,Karachi,11/22/2023,O7672,2023-09-12,McDonald's,Sandwich,Italian,1,1394.3,Cash,16,2025-07-06,288,Inactive,5,3/23/2025,Cancelled,0.9245168434965884
C1043,Other,Senior,Multan,7/2/2025,O5043,2023-09-12,Pizza Hut,Pizza,Continental,1,664.72,Card,11,2025-01-07,356,Inactive,2,6/6/2025,Delayed,0.4032579573464795
C4592,Other,Senior,Peshawar,8/24/2023,O8592,2023-09-12,KFC,Sandwich,Italian,1,1064.71,Card,12,2025-08-13,41,Active,4,12/26/2024,Delivered,0.6890365448504983
C5410,Male,Senior,Multan,1/13/2024,O9410,2023-09-12,Burger King,Sandwich,Continental,2,1217.64,Cash,27,2025-03-01,115,Active,4,5/29/2025,Delayed,0.7982995748937235
C1176,Other,Adult,Lahore,4/19/2025,O5176,2023-09-12,Pizza Hut,Sandwich,Dessert,2,746.63,Card,47,2025-08-15,162,Active,5,6/13/2025,Delivered,0.46177973064694744
C2453,Other,Senior,Peshawar,11/20/2024,O6453,2023-09-12,Burger King,Pizza,Continental,3,889.41,Cash,24,2025-07-24,101,Active,5,6/25/2025,Cancelled,0.5637909477369342
C6181,Other,Adult,Karachi,4/5/2024,O10181,2023-09-12,Subway,Fries,Chinese,5,752.8,Card,33,2025-04-19,76,Inactive,4,8/30/2024,Delivered,0.4661879755653199
C5067,Male,Senior,Multan,8/10/2024,O9067,2023-09-12,Pizza Hut,Burger,Fast Food,1,582.15,Cash,13,2024-12-25,492,Active,5,11/1/2024,Delayed,0.34426463758796844
C1918,Male,Teenager,Multan,11/29/2023,O5918,2023-09-12,Pizza Hut,Pasta,Continental,5,1367.65,Wallet,7,2025-03-05,297,Inactive,4,7/21/2025,Delivered,0.905476369092273
C1875,Male,Teenager,Lahore,12/26/2024,O5875,2023-09-13,KFC,Burger,Chinese,5,1454.36,Card,32,2024-11-02,80,Inactive,4,3/14/2025,Cancelled,0.9674275711785089
C3778,Female,Teenager,Lahore,1/12/2024,O7778,2023-09-13,Subway,Sandwich,Chinese,4,802.86,Wallet,44,2024-09-24,97,Active,4,5/21/2025,Delayed,0.5019540599435572
C5964,Male,Senior,Karachi,2/3/2025,O9964,2023-09-13,Subway,Pasta,Italian,3,1382.02,Wallet,6,2025-03-05,26,Inactive,1,6/6/2025,Cancelled,0.9157432215196656
C5102,Male,Adult,Multan,3/1/2024,O9102,2023-09-13,Burger King,Pizza,Chinese,3,1275.91,Card,33,2024-08-30,368,Active,4,11/14/2024,Delayed,0.8399314114242846
C5371,Other,Adult,Karachi,2/25/2024,O9371,2023-09-13,McDonald's,Fries,Fast Food,2,899.49,Card,29,2025-01-04,209,Active,3,12/20/2024,Delayed,0.5709927481870467
C6700,Male,Adult,Islamabad,3/21/2024,O10700,2023-09-13,McDonald's,Fries,Dessert,4,483.89,Cash,11,2024-10-08,493,Active,2,10/31/2024,Delayed,0.2740613724859786
C6335,Other,Senior,Lahore,9/21/2023,O10335,2023-09-13,Subway,Burger,Continental,1,390.24,Cash,49,2025-02-15,180,Inactive,1,10/12/2024,Delayed,0.20715178794698677
C3605,Female,Adult,Lahore,3/8/2024,O7605,2023-09-13,Subway,Fries,Italian,5,1070.43,Wallet,20,2025-08-09,248,Active,4,9/1/2024,Delayed,0.693123280820205
C2306,Other,Senior,Multan,4/10/2024,O6306,2023-09-14,McDonald's,Fries,Fast Food,4,1264.25,Cash,26,2024-08-22,337,Inactive,1,12/30/2024,Cancelled,0.8316007573321901
C4819,Female,Teenager,Islamabad,2/4/2025,O8819,2023-09-14,Pizza Hut,Pizza,Chinese,3,1317.92,Card,19,2025-04-27,60,Active,3,10/29/2024,Delayed,0.8699460579430571
C6883,Other,Senior,Peshawar,8/19/2025,O10883,2023-09-14,Burger King,Pizza,Chinese,1,1116.09,Card,14,2025-07-19,83,Active,2,10/30/2024,Cancelled,0.7257457221448218
C1905,Female,Senior,Multan,2/8/2025,O5905,2023-09-14,McDonald's,Pizza,Fast Food,5,1335.23,Wallet,11,2024-12-30,302,Active,5,5/3/2025,Delivered,0.8823134355017326
C2556,Female,Senior,Islamabad,6/26/2024,O6556,2023-09-14,Pizza Hut,Pasta,Italian,1,1352.98,Wallet,42,2025-01-29,494,Active,3,7/9/2025,Delivered,0.89499517736577
C4282,Female,Senior,Lahore,8/21/2024,O8282,2023-09-14,Subway,Pasta,Fast Food,4,1125.3,Cash,1,2025-02-10,10,Inactive,2,4/25/2025,Cancelled,0.7323259386275139
C3554,Male,Teenager,Karachi,5/1/2025,O7554,2023-09-14,Pizza Hut,Burger,Fast Food,2,940.68,Card,49,2025-03-06,225,Inactive,4,6/14/2025,Delivered,0.6004215339549173
C6465,Female,Senior,Karachi,5/13/2025,O10465,2023-09-14,McDonald's,Pizza,Chinese,3,952.38,Card,31,2025-02-05,12,Active,3,7/17/2025,Delivered,0.6087807666202264
C5563,Male,Teenager,Karachi,7/4/2024,O9563,2023-09-14,Subway,Burger,Fast Food,2,502.9,Wallet,32,2025-04-03,189,Inactive,2,5/5/2025,Delivered,0.28764333940628006
C6797,Other,Senior,Peshawar,9/21/2023,O10797,2023-09-14,Subway,Pizza,Italian,3,1262.54,Card,39,2024-10-24,114,Active,1,4/27/2025,Cancelled,0.8303790233272603
C3507,Male,Senior,Islamabad,10/12/2023,O7507,2023-09-14,Subway,Pasta,Fast Food,3,1023.64,Wallet,24,2025-07-17,443,Active,5,2/11/2025,Delayed,0.6596934948022719
C1366,Other,Senior,Multan,10/26/2024,O5366,2023-09-15,Subway,Burger,Chinese,5,532.27,Cash,4,2025-05-30,9,Active,1,8/3/2025,Cancelled,0.3086271567891973
C3821,Other,Senior,Peshawar,6/29/2025,O7821,2023-09-15,Burger King,Burger,Continental,4,1219.14,Wallet,48,2025-05-12,167,Inactive,2,1/13/2025,Delivered,0.7993712713892759
C2765,Other,Teenager,Lahore,8/19/2025,O6765,2023-09-15,Pizza Hut,Fries,Fast Food,3,1435.15,Cash,31,2025-04-23,8,Active,4,9/24/2024,Delivered,0.9537027113921338
C4309,Male,Teenager,Lahore,6/28/2025,O8309,2023-09-15,Pizza Hut,Fries,Italian,4,1072.07,Card,24,2025-08-18,429,Active,4,10/4/2024,Delivered,0.694295002322009
C2848,Male,Teenager,Lahore,10/13/2024,O6848,2023-09-15,McDonald's,Pizza,Dessert,1,1419.33,Cash,48,2025-08-11,155,Active,5,6/27/2025,Delayed,0.9423998856857071
C3174,Other,Senior,Multan,2/28/2024,O7174,2023-09-15,McDonald's,Burger,Fast Food,3,1016.5,Card,23,2025-06-13,235,Inactive,3,1/28/2025,Delayed,0.6545922194834423
C4516,Other,Senior,Islamabad,1/26/2025,O8516,2023-09-15,Subway,Burger,Continental,4,1364.01,Wallet,48,2024-12-01,165,Inactive,1,4/24/2025,Delivered,0.9028757189297324
C6840,Other,Senior,Multan,5/27/2024,O10840,2023-09-15,Subway,Burger,Chinese,2,489.76,Wallet,26,2024-09-19,120,Active,5,4/25/2025,Cancelled,0.27825527810524053
C1702,Female,Senior,Multan,6/24/2024,O5702,2023-09-16,Pizza Hut,Sandwich,Chinese,1,1266.44,Wallet,3,2024-08-27,437,Inactive,5,3/10/2025,Delayed,0.8331654342156968
C4472,Male,Adult,Multan,8/23/2024,O8472,2023-09-16,Subway,Burger,Italian,4,1161.7,Wallet,21,2024-10-11,177,Active,5,4/17/2025,Delivered,0.7583324402529203
C2711,Other,Adult,Islamabad,8/26/2023,O6711,2023-09-16,Subway,Burger,Continental,2,647.62,Wallet,16,2024-10-17,375,Inactive,5,3/22/2025,Delayed,0.3910406172971814
C4540,Male,Senior,Multan,4/22/2024,O8540,2023-09-16,KFC,Sandwich,Dessert,2,179.31,Card,17,2024-11-10,210,Active,5,1/17/2025,Delayed,0.0564498267423999
C4401,Male,Adult,Karachi,9/28/2024,O8401,2023-09-16,KFC,Burger,Italian,3,923.55,Cash,18,2025-05-15,275,Inactive,2,8/26/2024,Cancelled,0.5881827599757081
C2277,Male,Senior,Peshawar,10/4/2023,O6277,2023-09-16,KFC,Fries,Chinese,1,184.89,Wallet,9,2024-09-15,231,Active,2,6/19/2025,Delivered,0.060436537705855026
C2317,Male,Adult,Karachi,8/13/2025,O6317,2023-09-16,McDonald's,Pizza,Continental,4,1314.73,Wallet,18,2025-02-11,310,Active,5,3/28/2025,Delivered,0.8676669167291823
C6262,Female,Senior,Multan,5/21/2024,O10262,2023-09-16,KFC,Pasta,Fast Food,2,257.44,Card,41,2025-02-07,98,Active,4,9/24/2024,Delivered,0.11227092487407567
C5702,Other,Senior,Multan,10/20/2023,O9702,2023-09-16,Burger King,Pasta,Dessert,4,200.97,Wallet,3,2024-09-12,238,Inactive,5,6/12/2025,Delayed,0.0719251241381774
C6165,Female,Teenager,Karachi,3/15/2025,O10165,2023-09-16,Burger King,Fries,Dessert,4,1074.93,Card,5,2025-01-22,215,Active,3,12/10/2024,Cancelled,0.6963383703068624
C1053,Female,Senior,Islamabad,5/8/2024,O5053,2023-09-16,Subway,Sandwich,Continental,1,1094.1,Wallet,39,2024-12-28,110,Active,4,10/10/2024,Delayed,0.7100346515200228
C5285,Female,Senior,Karachi,10/21/2023,O9285,2023-09-16,Pizza Hut,Burger,Fast Food,2,209.07,Wallet,23,2024-11-01,257,Active,2,9/18/2024,Delivered,0.07771228521416068
C6496,Male,Adult,Lahore,5/16/2025,O10496,2023-09-17,Burger King,Pizza,Continental,2,226.01,Cash,30,2024-11-14,402,Active,1,1/15/2025,Cancelled,0.08981531097059978
C1698,Male,Adult,Multan,7/24/2024,O5698,2023-09-17,McDonald's,Burger,Dessert,4,1312.55,Card,39,2025-07-24,138,Active,1,12/10/2024,Delivered,0.8661093844889793
C1993,Other,Senior,Peshawar,1/13/2024,O5993,2023-09-17,Burger King,Pizza,Fast Food,1,219.65,Wallet,14,2025-07-09,394,Active,3,9/4/2024,Delayed,0.08527131782945738
C6047,Female,Teenager,Multan,9/13/2024,O10047,2023-09-17,Pizza Hut,Fries,Continental,4,293.44,Wallet,30,2024-09-18,327,Inactive,1,7/5/2025,Delivered,0.1379916407673347
C6159,Female,Adult,Islamabad,2/5/2024,O10159,2023-09-17,Subway,Fries,Chinese,2,831.6,Wallet,12,2024-12-19,44,Active,4,9/8/2024,Delayed,0.5224877647983424
C5266,Female,Adult,Lahore,5/14/2024,O9266,2023-09-17,Pizza Hut,Pasta,Chinese,5,690.91,Cash,14,2025-07-10,307,Active,3,1/14/2025,Delayed,0.4219697781588254
C3170,Male,Teenager,Islamabad,5/27/2024,O7170,2023-09-17,KFC,Pasta,Dessert,1,1352.59,Wallet,45,2024-11-15,107,Inactive,3,6/8/2025,Delivered,0.8947165362769263
C3318,Male,Adult,Lahore,7/8/2025,O7318,2023-09-18,McDonald's,Pizza,Continental,4,535.89,Card,46,2025-02-26,261,Inactive,5,9/20/2024,Delayed,0.3112135176651305
C3674,Female,Adult,Karachi,3/21/2024,O7674,2023-09-18,Pizza Hut,Pizza,Chinese,1,1353.56,Wallet,34,2025-06-25,385,Active,4,7/14/2025,Delivered,0.8954095666773835
C6887,Male,Senior,Islamabad,10/30/2023,O10887,2023-09-18,KFC,Sandwich,Italian,1,1149.56,Wallet,43,2025-07-08,130,Inactive,1,5/20/2025,Delivered,0.7496588432822491
C3291,Male,Senior,Lahore,5/6/2025,O7291,2023-09-18,McDonald's,Pizza,Italian,4,1349.15,Wallet,48,2025-08-11,275,Inactive,3,12/31/2024,Cancelled,0.8922587789804594
C5086,Female,Teenager,Multan,5/16/2025,O9086,2023-09-18,Burger King,Pizza,Dessert,5,1287.99,Wallet,6,2024-08-30,186,Inactive,4,11/19/2024,Cancelled,0.8485621405351337
C1197,Female,Senior,Islamabad,1/27/2025,O5197,2023-09-18,Subway,Fries,Continental,2,125.86,Wallet,7,2024-10-22,148,Inactive,4,10/17/2024,Delivered,0.018261708284213918
C6356,Other,Teenager,Karachi,10/28/2024,O10356,2023-09-18,Subway,Sandwich,Continental,1,284.05,Cash,2,2024-10-08,459,Inactive,1,11/15/2024,Cancelled,0.1312828207051763
C3872,Other,Teenager,Multan,12/8/2024,O7872,2023-09-18,KFC,Sandwich,Fast Food,2,972.83,Card,2,2025-02-23,403,Active,3,8/4/2025,Delayed,0.6233915621762584
C6040,Male,Senior,Karachi,8/29/2024,O10040,2023-09-18,McDonald's,Fries,Dessert,4,938.61,Card,49,2025-02-14,119,Inactive,5,1/29/2025,Cancelled,0.5989425927910549
C4941,Other,Senior,Karachi,12/3/2023,O8941,2023-09-18,Subway,Pasta,Fast Food,3,1214.61,Card,5,2025-05-28,330,Inactive,4,1/22/2025,Delayed,0.7961347479727073
C6533,Female,Adult,Lahore,8/8/2025,O10533,2023-09-18,Subway,Fries,Continental,5,233.74,Card,15,2024-09-23,148,Active,4,10/30/2024,Cancelled,0.09533812024434682
C3120,Male,Adult,Lahore,12/2/2023,O7120,2023-09-18,Subway,Fries,Chinese,5,1117.95,Cash,6,2025-04-27,477,Active,1,2/25/2025,Delivered,0.7270746257993069
C1612,Other,Senior,Peshawar,9/5/2024,O5612,2023-09-18,KFC,Pasta,Continental,4,1073.05,Cash,23,2025-04-07,109,Active,5,3/7/2025,Cancelled,0.6949951773657699
C3375,Other,Teenager,Multan,7/31/2025,O7375,2023-09-18,Pizza Hut,Pasta,Fast Food,2,127.52,Wallet,1,2025-07-27,204,Active,1,8/1/2025,Delayed,0.019447719072625297
C1243,Other,Adult,Peshawar,12/12/2024,O5243,2023-09-19,Pizza Hut,Pasta,Fast Food,5,1487.56,Wallet,38,2025-01-08,356,Inactive,3,2/23/2025,Cancelled,0.9911477869467366
C6702,Female,Senior,Peshawar,5/31/2024,O10702,2023-09-19,Subway,Sandwich,Dessert,1,839.84,Card,46,2025-05-24,426,Active,3,12/28/2024,Delivered,0.5283749508805773
C3041,Other,Senior,Karachi,3/18/2025,O7041,2023-09-19,KFC,Pasta,Fast Food,2,923.22,Wallet,31,2024-10-29,431,Inactive,2,2/2/2025,Delivered,0.5879469867466867
C1743,Female,Teenager,Karachi,9/15/2023,O5743,2023-09-19,KFC,Fries,Italian,3,1223.56,Cash,32,2025-01-27,200,Active,5,12/5/2024,Cancelled,0.8025292037295038
C5564,Female,Senior,Islamabad,2/10/2024,O9564,2023-09-19,McDonald's,Pizza,Continental,3,1052.58,Card,2,2025-08-18,27,Inactive,1,1/27/2025,Delivered,0.6803700925231306
C5858,Female,Adult,Multan,6/14/2025,O9858,2023-09-19,Subway,Burger,Chinese,2,946.03,Card,32,2024-12-09,193,Inactive,5,12/17/2024,Delayed,0.6042439181223876
C1459,Other,Adult,Multan,4/5/2024,O5459,2023-09-20,Pizza Hut,Pasta,Italian,5,434.85,Wallet,14,2024-09-12,148,Inactive,5,8/20/2025,Delivered,0.2390240417247169
C4875,Female,Adult,Islamabad,9/26/2024,O8875,2023-09-20,McDonald's,Pasta,Fast Food,3,356.66,Wallet,11,2024-08-22,258,Inactive,2,10/17/2024,Delayed,0.18316007573321905
C1814,Female,Adult,Karachi,1/3/2024,O5814,2023-09-20,Subway,Pizza,Continental,5,695.11,Wallet,13,2025-04-29,17,Inactive,2,4/25/2025,Delayed,0.4249705283463723
C1628,Other,Adult,Peshawar,8/22/2024,O5628,2023-09-20,KFC,Pasta,Dessert,1,1132.4,Cash,46,2025-08-19,426,Inactive,2,5/26/2025,Cancelled,0.737398635373129
C4264,Female,Adult,Multan,3/26/2025,O8264,2023-09-20,McDonald's,Pasta,Dessert,3,808.42,Wallet,29,2025-03-11,423,Inactive,4,10/28/2024,Cancelled,0.505926481620405
C3006,Female,Teenager,Karachi,9/10/2024,O7006,2023-09-20,McDonald's,Pizza,Continental,5,1088.13,Cash,40,2025-03-11,382,Inactive,2,4/22/2025,Cancelled,0.705769299467724
C4849,Female,Adult,Multan,7/22/2024,O8849,2023-09-20,KFC,Burger,Continental,1,1323.97,Card,36,2025-05-01,448,Inactive,5,8/2/2025,Delayed,0.8742685671417854
C6104,Other,Senior,Peshawar,2/1/2024,O10104,2023-09-20,Burger King,Sandwich,Chinese,1,1336.88,Wallet,9,2025-08-14,175,Active,3,10/31/2024,Delayed,0.8834923016468403
C6704,Other,Adult,Islamabad,8/22/2023,O10704,2023-09-20,Burger King,Pizza,Dessert,5,348.25,Cash,43,2024-09-19,143,Active,3,1/10/2025,Cancelled,0.17715143071482156
C3632,Male,Senior,Lahore,8/6/2024,O7632,2023-09-20,Subway,Fries,Italian,1,490.52,Card,30,2024-10-31,371,Inactive,5,1/10/2025,Delayed,0.2787982709963205
C5239,Female,Teenager,Lahore,9/4/2024,O9239,2023-09-20,Subway,Burger,Dessert,1,102.75,Wallet,33,2024-12-09,204,Inactive,5,11/10/2024,Cancelled,0.0017504376094023555
C6412,Female,Adult,Islamabad,10/14/2023,O10412,2023-09-20,Subway,Sandwich,Chinese,4,1491.6,Cash,20,2025-06-25,436,Active,4,7/28/2025,Delivered,0.9940342228414244
C5015,Male,Teenager,Multan,7/31/2025,O9015,2023-09-20,KFC,Burger,Continental,2,1441.48,Wallet,2,2025-01-15,40,Active,5,5/14/2025,Delivered,0.958225270603365
C5094,Male,Teenager,Islamabad,9/2/2024,O9094,2023-09-20,Pizza Hut,Sandwich,Chinese,3,832.33,Card,19,2025-03-10,365,Inactive,3,10/22/2024,Delayed,0.5230093237595113
C1892,Other,Senior,Multan,12/13/2024,O5892,2023-09-21,Burger King,Pasta,Chinese,2,681.72,Card,10,2025-03-22,397,Inactive,5,3/23/2025,Delivered,0.4154038509627407
C4831,Other,Teenager,Lahore,2/1/2024,O8831,2023-09-21,KFC,Burger,Chinese,4,703.58,Cash,10,2025-01-08,342,Active,4,4/26/2025,Delivered,0.43102204122459187
C3213,Other,Senior,Multan,7/10/2024,O7213,2023-09-21,KFC,Burger,Continental,3,841.78,Cash,25,2025-02-07,233,Inactive,4,9/6/2024,Delivered,0.5297610116814917
C1710,Other,Teenager,Multan,11/1/2023,O5710,2023-09-21,KFC,Fries,Fast Food,3,436.54,Wallet,26,2025-01-30,391,Inactive,4,11/3/2024,Cancelled,0.24023148644303935
C6698,Male,Adult,Lahore,4/5/2025,O10698,2023-09-21,Subway,Burger,Chinese,1,829.09,Cash,20,2025-05-01,228,Inactive,4,1/11/2025,Delivered,0.520694459329118
C6157,Female,Adult,Lahore,1/31/2025,O10157,2023-09-21,KFC,Pizza,Continental,2,954.85,Card,19,2025-06-14,49,Inactive,4,9/15/2024,Cancelled,0.6105454935162362
C5363,Female,Teenager,Peshawar,10/25/2024,O9363,2023-09-21,Burger King,Pizza,Fast Food,4,548.53,Card,21,2025-08-05,468,Active,4,10/21/2024,Delivered,0.3202443468009859
C3701,Other,Senior,Lahore,12/30/2024,O7701,2023-09-21,KFC,Burger,Continental,1,856.2,Wallet,3,2025-06-08,169,Active,2,11/21/2024,Delivered,0.5400635873254027
C6705,Other,Teenager,Lahore,11/3/2023,O10705,2023-09-21,McDonald's,Sandwich,Chinese,4,1025.77,Card,19,2025-02-28,124,Inactive,5,8/17/2025,Delivered,0.6612153038259564
C2180,Male,Adult,Karachi,9/20/2023,O6180,2023-09-21,Burger King,Sandwich,Fast Food,5,1065.93,Wallet,32,2025-07-12,97,Active,3,5/22/2025,Delivered,0.6899081913335476
C2344,Other,Teenager,Islamabad,11/27/2023,O6344,2023-09-22,McDonald's,Fries,Continental,4,396.85,Card,1,2025-04-25,88,Active,3,5/14/2025,Delayed,0.2118743971707213
C2694,Female,Senior,Karachi,1/2/2024,O6694,2023-09-22,KFC,Burger,Chinese,3,862.59,Wallet,45,2025-01-08,152,Inactive,3,1/20/2025,Delivered,0.5446290143964563
C4911,Female,Adult,Peshawar,3/17/2024,O8911,2023-09-22,KFC,Pizza,Dessert,1,333.7,Cash,44,2025-08-18,361,Active,1,8/25/2024,Cancelled,0.1667559747079627
C3224,Female,Senior,Multan,3/20/2024,O7224,2023-09-22,Pizza Hut,Sandwich,Italian,3,931.67,Cash,3,2025-08-05,246,Active,2,2/2/2025,Cancelled,0.5939842103382987
C3267,Male,Teenager,Peshawar,1/15/2024,O7267,2023-09-22,Pizza Hut,Fries,Dessert,5,1076.91,Card,14,2024-11-27,416,Active,4,12/31/2024,Delayed,0.6977530096809916
C4787,Other,Teenager,Multan,7/15/2024,O8787,2023-09-22,Subway,Sandwich,Italian,4,160.81,Cash,2,2024-10-16,152,Active,1,4/10/2025,Cancelled,0.04323223663058623
C3151,Male,Teenager,Karachi,1/11/2024,O7151,2023-09-22,Burger King,Sandwich,Fast Food,4,292.18,Cash,2,2025-07-12,374,Active,5,1/7/2025,Delivered,0.13709141571107064
C2408,Male,Senior,Multan,7/16/2025,O6408,2023-09-22,Burger King,Pasta,Italian,4,1395.01,Cash,19,2025-07-14,103,Active,4,6/17/2025,Delayed,0.9250241131711499
